conversation_id_str;created_at;username;full_text;kota_kabupaten;retweet_count;favorite_count;labels
1,89705E+18;Tue Mar 04 22:24:46 +0000 2025;waawisheu;guyss yang kena banjirr stay safee yaa ngeri bgt liat berita bekasi nyampe 3 meter banjir nyaa;Bekasi;0;0;1
1,89705E+18;Tue Mar 04 22:23:43 +0000 2025;rhobinfoe;Tanpa efisiensi pun dana tetap akan terkolek di pusat. Udah berapa kali aja banjir besar di daerah luar jawa gak ada mitigasi. Bekasi is not that special.;Bekasi;0;0;0
1,89705E+18;Tue Mar 04 22:23:20 +0000 2025;bonek_bekasi12;Allah memberikan ujian dan cobaan sebagai wujud kasih sayang-Nya kepada hamba-Nya. SEMOGA SAUDARA SAUDARAKU YANG TERKENA BANJIR SENANTIASA DI BERI KEKUATAN DAN KETABAHAN.. #prayforjabodetabek #banjirjabodetabek #prayforbekasi #prayforbogor #prayforjakarta #bonekbekasi https://t.co/nfgbMk6hKL;DKI Jakarta;5;21;1
1,89705E+18;Tue Mar 04 22:22:46 +0000 2025;lakumedia_id;Ribuan Ton Sampah Muncul Setelah Banjir Melanda Sejumlah Wilayah di Jakarta https://t.co/QHppjaKlru #ribuan #ton #sampah #muncul #setelah #banjir #melanda #sejumlah #wilayah #di #jakarta;DKI Jakarta;0;1;1
1,89705E+18;Tue Mar 04 22:22:43 +0000 2025;inshallah_vib3z;Perasaan gue aja apa emang pempus weirdly diem aja soal musibah banjir Bekasi?;Bekasi;0;1;0
1,89694E+18;Tue Mar 04 22:22:36 +0000 2025;solocity5678;@kotabekasikeren Apakah bekasi punya Grand design pengendalian banjir?;Bekasi;0;0;1
1,89689E+18;Tue Mar 04 22:21:45 +0000 2025;zfrakmal;@Bbpyu @roastedpstachio @txtdrbekasi ya dijebol banjir yg sebelumnya dijebol warga kyk di video itu;Bekasi;0;2;0
1,89705E+18;Tue Mar 04 22:18:53 +0000 2025;rubyomie;jujur banjir tahun ini di tempatku ga separah 5 tahun lalu cuma kalo buat di Bekasi keknya ini yang paling parah;Bekasi;0;0;0
1,89668E+18;Tue Mar 04 22:18:33 +0000 2025;dindaakusumo;@menangkopi @txtdrbekasi Mjb. Bukankah udh jadi budaya pemerenta Indo dlm mengatasi banjir bukan dgn ngeruk sungai manajemen pengolahan sampah atau memperbanyak ruang resapan air tapi : 'cukup' dgn meninggikan jalan? Cmiiw;Bekasi;0;13;0
1,8969E+18;Tue Mar 04 22:18:32 +0000 2025;S9ouw;@txtdrbekasi Mantap Bang Vino! Orang Babelan yang juga kena dampak banjir.;Bekasi;0;0;1
1,89705E+18;Tue Mar 04 22:18:31 +0000 2025;rotaecalamitas;@txtdrbekasi min info akses ke terminal dong esp dari arah barat (st bekasi). banjir gak ya?;Bekasi;0;0;1
1,89679E+18;Tue Mar 04 22:18:31 +0000 2025;viego_freesia;@sepiberbisik Di rumahku teluk pucung seatap banjir kiriman udh 3hari berturut2 dari day1 ramadhan puncaknya kemarin pemdanya korup #PrayForBekasi https://t.co/HtPQMXyDf2;Bekasi;0;1;0
1,89705E+18;Tue Mar 04 22:18:30 +0000 2025;parpelv;Banjir bekasi brutal bgt Depok yg airnya udah 3 hari kotor aja kesel parah Semangattttt warga Bekasi;Depok;0;0;1
1,89704E+18;Tue Mar 04 22:17:46 +0000 2025;__threesha;@vPabitel Bekasi banjir sekolah knp ga minggu depan aj;Bekasi;0;0;1
1,89705E+18;Tue Mar 04 22:17:17 +0000 2025;intantweet;Disaat banjir Bekasi akun @txtdrbekasi dan @kp2c_info paling debest ngasih infonya *tabik;Bekasi;0;0;1
1,89699E+18;Tue Mar 04 22:16:28 +0000 2025;NanaSaf_;@txtdrbekasi Babelan masih Banjir;Bekasi;0;0;1
1,89705E+18;Tue Mar 04 22:15:31 +0000 2025;SPedalangan;Kerusakan lingkungan sbg pemicu pemanasan global dan perubahan iklim. Menyebabkan curah hujan tdk teratur. Lahan hijau yg seharusnya berfungsi sbg penyerapan air berubah fungsi jadi lahan komersial. Akibatnya banjir bandang TDK terkendali. #banjirbekasi;Bekasi;0;2;0
1,89705E+18;Tue Mar 04 22:15:07 +0000 2025;dilsbos;Doa terbaik untuk warga Bekasi dan sekitarnya. Semoga banjir segera surut. Tetap waspada dan jaga keselamatan;Bekasi;0;2;1
1,89672E+18;Tue Mar 04 22:14:52 +0000 2025;august_usus;@quindecime @gorengaNyender warga jakarta dari dulu agresif ke pemerintah. semua gubernur dibabat dan disalahin utk masalah banjir. entahlah itu tunggangan politik atau engga tapi seenggaknya ada pergerakan dan perbaikan. ini bisa di tiru.;DKI Jakarta;0;0;0
1,89668E+18;Tue Mar 04 22:14:34 +0000 2025;Mari08Art;@txtdrbekasi @prabowo pak ini pemerintahannya kemana aja? Banjir setinggi ini ngk masuk ke highlight bapak kah? Jan ngurusin danantara aja;Bekasi;0;2;0
1,89705E+18;Tue Mar 04 22:14:19 +0000 2025;captdhika27;Itu yg nangis2 karna basement Mall Mega Bekasi banjir pasti yg punya toko2 disitu. Aset mereka ikut ilang mana dulu ada langganan service dan install game PS4 gw dulu disitu. Semoga Allah SWT kasih rezeki pengganti. aamiin.;Bekasi;0;0;1
1,89744E+18;Wed Mar 05 23:58:16 +0000 2025;Berita_publik;PLN Bekasi Gerak Cepat Tangani Kelistrikan Akibat Banjir https://t.co/KmtiJUwNFi;Bekasi;0;0;1
1,89744E+18;Wed Mar 05 23:57:37 +0000 2025;Berita_publik;Dampingi Wapres Gibran Wali Kota Bekasi Pastikan Pelayanan Terbaik Untuk Warga Pasca Banjir https://t.co/hJO9C79yab;Bekasi;0;0;2
1,89744E+18;Wed Mar 05 23:56:01 +0000 2025;maringetweett;Penampakan salah satu mobil yang jadi korban banjir di depan Fresh Market Grand Galaxy City Bekasi. Kira-kira bisa diperbaiki enggak ya? . big_why https://t.co/mMUOditXWx;Bekasi;3;62;1
1,89699E+18;Wed Mar 05 23:54:46 +0000 2025;nifdyy;@PandaMerahku @bacottetangga__ Soal tata kota betul buktinya ada di bandung malang sama jogja. Tapi sumber dari mana belanda bisa antisipasi masalah banjir? Di buku sejarah jakarta karya adolf heuken tahun 1800-an tepatnya di tahun 1873 di jakarta dan sekitarnya (jadebek) sudah merasakan banjir. Aneh.;DKI Jakarta;0;0;0
1,8971E+18;Wed Mar 05 23:51:24 +0000 2025;xayy_0;@txtdrbekasi benerr lagiii mana tiap tahun rumah sama toko gua langganan banjir;Bekasi;0;0;1
1,89686E+18;Wed Mar 05 23:48:09 +0000 2025;dimarsasongko98;@satriyopranoto @pramonoanung Tangkapan air hulu memang kritis tapi jangan salahin Bogor semata. Data nunjukin 78% alih fungsi lahan di DAS Ciliwung justru terjadi di Jakarta sendiri Banjir Jakarta itu masalah hilir yang nolak tanggung jawabnya. Selama pertumbuhan ekonomi menang atas konservasi alam;DKI Jakarta;0;4;0
1,89743E+18;Wed Mar 05 23:45:17 +0000 2025;KangManto123;Hah Ridwan Kamil bisa mengatasi banjir? Sesekali nonton TV do banjir di Bekasi Cikarang karawang itu nyata RK dari dulu ga bisa ngatasin;Bekasi;5;15;0
1,89743E+18;Wed Mar 05 23:42:43 +0000 2025;Shinji__11;@grilledmanda Si anjr pp Bekasi-Depok dengan kondisi banjir;Depok;0;0;1
1,89712E+18;Wed Mar 05 23:32:57 +0000 2025;winteruseasy;@tommaeka @binarpagi @kinancp @txtdrbekasi Lah tetangganya jga banjir kan hrsnya. Dan psti tetangga lbh ngutamain rumah mereka dlu.;Bekasi;0;20;0
1,89722E+18;Wed Mar 05 23:29:08 +0000 2025;sam_ipad99;@kegblgnunfaedh Bukan belaian ya keluarga saya juga bnyak kena banjir di bekasi ada 3 tante saya... Tp hak dia lah minep hotel kan rumah dia kebanjiran... Lgan kan dia besok nya juga ngantor ngurus warga juga.. Masa hal gini aja diributin;Bekasi;1;1;1
1,89743E+18;Wed Mar 05 23:28:52 +0000 2025;fatiraff;Biasanya kalo jakarta sekitarnya lagi musibah banjir parah pasti habis itu bakal banyak mobil dijual agak murah buyer kalo g hati2 ya bakalan zonk dpt mobil bekas banjir;DKI Jakarta;0;0;0
1,89727E+18;Wed Mar 05 23:27:14 +0000 2025;Mind_ofzen;@txtdrbekasi Kemang Pratama uda kaga banjir;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 23:26:44 +0000 2025;wantshortusr;@nlvywrld @txtdrbekasi kmrn pas pd banjir mati jg ngga ka?;Bekasi;0;0;1
1,89733E+18;Wed Mar 05 23:26:42 +0000 2025;kentangemsidi;@txtdrbekasi Bekasi gak bisa diem lagi ada bencana banjir malah sibuk ngebegal.;Bekasi;0;4;0
1,89743E+18;Wed Mar 05 23:26:30 +0000 2025;ditjen_pkh;Selamat pagi #SobatTernak @kementan Gerak Cepat Tangani Ternak Terdampak Banjir di Bekasi https://t.co/4TrFGb4Y8p #DitjenPKH https://t.co/WVW78QTZzz;Bekasi;39;240;1
1,89743E+18;Wed Mar 05 23:24:53 +0000 2025;Humasrestubaba;link 10* Polda Metro Dirikan Dapur Umum Bantu Korban Banjir di Bekasi Jakarta - Direktorat Samapta Polda Metro Jaya membangun dapur umum di Jatirasa Jatiasih Kota Bekasi Jawa Barat (Jabar) yang merupakan kawasan terdampak banjir hebat kemarin. https://t.co/IeGAz2vFTq;DKI Jakarta;0;0;2
1,89743E+18;Wed Mar 05 23:24:07 +0000 2025;Humasrestubaba;LINK 9* Polisi Bagikan Sembako-Cairan Desinfektan ke Warga Terdampak Banjir Ciputat Tangerang Selatan -Aparat kepolisian bersama camat dan lurah di Ciputat Tangerang Selatan turun meninjau banjir di Villa Cinere Mas. https://t.co/ZZb6PRKbHA;Tangerang Selatan;0;0;2
1,89743E+18;Wed Mar 05 23:22:38 +0000 2025;Humasrestubaba;link 7* Brimob Polda Metro Dirikan Dapur Umum Bantu Bersihkan Lumpur Banjir Jaktim Jakarta - Batalion B Pelopor Satuan Brimob Polda Metro Jaya ikut terjun membantu masyarakat korban banjir di Kebon Pala Jakarta Timur. https://t.co/u1zzgmp8lR;Jakarta Timur;0;0;2
1,89743E+18;Wed Mar 05 23:22:00 +0000 2025;Humasrestubaba;link 6* Polri Gelar Trauma Healing Anak Korban Banjir di Jakarta Timur Fokus Pemulihan Psikologis JAKARTA Menghadapi dampak bencana banjir yang melanda beberapa wilayah Jakarta Timur Polri menggelar kegiatan Trauma Healing bagi anak-anak korban di posko pengungsian. https://t.co/gtrVs1gSku;Jakarta Timur;0;0;2
1,89671E+18;Wed Mar 05 23:21:39 +0000 2025;AtimRoh91181;@convomf Dunia sedang tidak baik.baik saja banjir bandang bekasi :https://t.co/dEMGRNtqkM;Bekasi;0;0;0
1,89743E+18;Wed Mar 05 23:21:21 +0000 2025;Humasrestubaba;link 5* Pulihkan Trauma Polwan Ajak Main Anak-anak Korban Banjir Pancoran Jakarta - Polwan Polres Metro Jakarta Selatan turun membantu korban banjir di Kelurahan Pengadegan Pancoran. Para srikandi Polri itu memulihkan trauma anak-anak korban banjir. https://t.co/dXeujT7baj;Jakarta Selatan;0;0;2
1,8971E+18;Wed Mar 05 23:13:44 +0000 2025;akunRV2;@Mdy_Asmara1701 Rakyatnya di tinggalin.. biarin rakyat di atap genteng berjibaku dengan banjir dan lumpur eehh pemimpin dan keluarga nyaman di kasur empuk bersih nyaman fasilitas bintang 5. Walikota Bekasi duhhh;Bekasi;0;0;0
1,89743E+18;Wed Mar 05 23:13:34 +0000 2025;kompascom;Polisi periksa empat orang warga yang membobol tembok pembatas antara Perumahan Grand Galaxy City dengan Kampung Utan Jakasetia Bekasi saat banjir Selasa (3/3/2024). / #Polisi #Banjir #BanjirBekasi https://t.co/ZdRaIElHYm;Bekasi;0;3;2
1,89742E+18;Wed Mar 05 23:13:25 +0000 2025;netwitzen;@wantshortusr @txtdrbekasi baru kak. kemaren2 ga mati lampu ga kena banjir soalnya;Bekasi;0;0;1
1,89727E+18;Wed Mar 05 23:11:47 +0000 2025;Didi_margo;@my_dear_na3_7mi @EYulihastin Bukan hanya sekedar pemerintah daerah tapi juga pemerintah pusat berkolaborasi mengatasi banjir di Jabodetabek secara terintegrasi antara daerah anglomerasi Jakarta dan bodetabek;DKI Jakarta;0;2;2
1,89742E+18;Wed Mar 05 23:11:29 +0000 2025;G0LIATH87;Banjar besar Bekasi membuat hewan yang bersembunyi muncul ..Biawak Super d Perumahan JatiJaja Blok A1 .. Ada ular Sanca di tegah banjir .. https://t.co/3bgiuRuCib;Bekasi;1;4;1
1,89724E+18;Wed Mar 05 23:10:27 +0000 2025;qodoxngorex;@innovacommunity Bisa gak sih warga Bekasi korban banjir class action biar berbenah semua?;Bekasi;0;9;1
1,89712E+18;Wed Mar 05 23:08:43 +0000 2025;ellen1999794842;@kompascom Rakyat sedih liat rumahnya banjir Makin sedih liat pejabat tdk punya solusi atasi banjir tahunan atau banjir langganan Malah kabur dari jakarta buka lahan baru yg nantinya akan banjir lagi;DKI Jakarta;0;0;0
1,89693E+18;Wed Mar 05 23:06:08 +0000 2025;Kosasih0706;@Ndrewstjan Tanyakan ke @jokowi dong katanya kalo jadi presiden banjir di Jakarta tuntas Buzerrp tolol kebencian mu cuma ke @aniesbaswedan;DKI Jakarta;0;0;0
1,89742E+18;Wed Mar 05 23:05:22 +0000 2025;M26165Kalong;Banjir di RS Bhakti Husada Kp. Kramat Cikarang Bekasi. Semoga saudara ku di sana tetap kuat menjalani ibadah puasanya walaupun dalam situasi banjir . https://t.co/8JFcMaZXvN;Bekasi;0;2;1
1,8971E+18;Wed Mar 05 23:04:01 +0000 2025;springday9418;@txtdrbekasi LIFE AFTER BANJIR LEBIH CAPEK ANJIR BERSIHIN SELURUH RUMAH DARI SISA SISA LUMPUR RASANYA UDAH KEK SENIN-KAMIS NAFASNYA DAN BADANNYA UDAH KAYAK RONTOK SEMUA TULANGNYA;Bekasi;0;0;1
1,89674E+18;Wed Mar 05 23:03:47 +0000 2025;saoscabaimerah;@diaplsdtng @convomf Rumahku di Bekasi dan kemarin kebanjiran (sebenernya emng langganan banjir). Klo ada tanda2 air luber yg diselametin elektronik kyk tv kulkas mesin cuci udh sering kerendem Alhamdulillah masih aman. Kasur pasrah aja udh ahaha baju masukin ke kantong2 plastik diiket kuat;Bekasi;1;0;1
1,89742E+18;Wed Mar 05 23:01:05 +0000 2025;Mynewakun190904;"amerika membawa negaranya &amp; sekutu baratnya seperti kanada (canada) ke dalam keambrukan dengan adanya saling balas pengenaan tarif? ini menuju perang dagang atau ekonomi? . . . Wasit Banjir bekasi karawang #IndonesiaGelapJilid2 https://t.co/lhyaYmYvP0";Bekasi;0;0;0
1,89741E+18;Wed Mar 05 23:00:07 +0000 2025;CommuterLine;"@janus707 Selamat pagi Kak. Saat ini layanan Parkir Resmi Stasiun Bekasi belum beroperasi karena masih dalam proses pembersihan dampak banjir ya. Informasi terkait layanan parkir resmi Stasiun Bekasi yang dikelola KAI Services (PT Reska Multi Usaha) silakan follow &amp; mention/DM ke akun";Bekasi;0;0;1
1,89733E+18;Wed Mar 05 23:00:03 +0000 2025;tijusapeeeel;@txtdrbekasi lg musim banjir ini malah sibuk ngebegal sialan;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 23:00:02 +0000 2025;NasionalBerita_;Alat Deteksi Banjir Tidak Berfungsi DPRD: Pemerintah DKI Harus Evaluasi #banjir #kamis #dprd #dkijakarta #banjirjabodetabek #bencanabanjir #bencanaalam #beritanasional https://t.co/Gi9iqw1c0G;DKI Jakarta;0;0;0
1,89742E+18;Wed Mar 05 22:59:56 +0000 2025;distriknewscom;Banjir di RSUD Chasbullah Abdulmadjid Kota Bekasi Mulai Surut Pelayanan Kesehatan Kembali Berangsur Normal! https://t.co/oJ5XJD9TkW;Bekasi;0;0;1
1,89697E+18;Wed Mar 05 22:59:41 +0000 2025;IchalBojes;@chrysantemour Bukan nya pak wapres sdh kunjungi korban banjir bekasi ya? Kmrn liat berita nya cmiiw;Bekasi;0;0;0
1,89742E+18;Wed Mar 05 22:58:35 +0000 2025;kompascom;Gubernur Jawa Barat Dedi Mulyadi tegur istri Wali Kota Bekasi karena memilih mengungsi ke hotel setelah kediamannya terdampak banjir luapan Sungai Bekasi. / #DediMulyadi #BanjirBekasi #Bekasi https://t.co/fmNCPHOfvx;Bekasi;1;14;0
1,8972E+18;Wed Mar 05 22:57:55 +0000 2025;SutanSi27405740;@tempodotco Akhirnya sampah banjir tiba dibekasi;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:57:08 +0000 2025;atpfourth;eh sumpah baru liat banjir bekasi beneran parah bgt;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:56:36 +0000 2025;geloraco;Penampakan Artis hingga Kepala Otorita IKN Basuki Hadimuljono Jadi Korban Banjir Bekasi dan Bogor https://t.co/Rn2omccjto;Bogor;0;1;1
1,89742E+18;Wed Mar 05 22:53:37 +0000 2025;reskepseribu;Aksi Peduli! Polwan Polres Jakbar Salurkan Bantuan Pemeriksaan Kesehatan hingga Trauma Healing untuk Korban Banjir @kapoldametrojaya @adeary_milcop @divisihumaspolri @spripim.polri #kapoldametrojaya #poldametrojaya #humaspoldametrojaya #kabarpmj #HarusDariSaya https://t.co/n9PMYH0h5N;Jakarta Barat;0;0;2
1,89742E+18;Wed Mar 05 22:53:27 +0000 2025;detak24com1977;Video Mega Bekasi Hypermall Diterjang Banjir Bak Tsunami Viral Medsos https://t.co/RVLnVc2aHe lewat @detak24.com #banjirbekasi #Dior;Bekasi;0;1;1
1,89686E+18;Wed Mar 05 22:53:09 +0000 2025;spicygaadalawan;@conscientiamea @rizkidwika @DKIJakarta pls dari awal liat fenomena bencana banjir ini kek selalu mikir begitu uda bertaun taun banjir mulu yakali penanggulangannya ga ada gtu harusnya uda jdi problem mendesak yg kudu segera diatasi masa rapat ga perna bahas banjir sianjir;DKI Jakarta;0;0;1
1,89742E+18;Wed Mar 05 22:46:52 +0000 2025;sugarfairyluv;Telat nu air mataku udh kecampur banjir bekasi;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:46:40 +0000 2025;geloraco;Banjir Parah di Bekasi: Wali Kota Tri Adhianto Ngungsi di Hotel Dedi Mulyadi Bereaksi https://t.co/yzJzJ2gn84;Bekasi;0;0;0
1,89686E+18;Wed Mar 05 22:44:47 +0000 2025;cakharethusias;@rizkidwika Plus mereka ada punya PDAM sendiri lebih dulu pada masanya. Lagipula yg jarang dihighlight dari banjir kali Bekasi itu betapa parahnya sedimentasi di kali Bekasi di beberapa titik bisa tinggi muka airnya cuman sepinggang orang dewasa aja;Bekasi;0;1;0
1,89723E+18;Wed Mar 05 22:44:27 +0000 2025;greyzone9;@pemkotbekasi Sigoblok. Daerah lo tuh banjir. Bantu warga. Malah posting agenda tarawih keliling. Otak dipake dong min. Jangan cuma jadi pajangan. Kontol!;Bekasi;0;0;0
1,89742E+18;Wed Mar 05 22:42:10 +0000 2025;hlfmnstr;Harusnya pemerintah republik ini mulai ngumpulin seluruh insinyur yg berkompeten sih setelah kejadian banjir di bekasi dan puncak kemarin;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:41:46 +0000 2025;pemkabekasi;Selain penanganan darurat dalam tinjauannya Bupati Bekasi juga menugaskan Camat setempat untuk melakukan pendataan rumah tidak layak huni (Rutilahu) karena banyak rumah warga yang sudah tidak layak huni dengan kondisi yang semakin parah akibat terjangan banjir. https://t.co/dsp0ETvXc4;Bekasi;0;1;2
1,89742E+18;Wed Mar 05 22:40:36 +0000 2025;pemkabekasi;Banjir dengan ketinggian air hingga 2 meter ini telah berdampak pada lebih dari 61 ribu jiwa dengan 48 ribu di antaranya terpaksa mengungsi ke tempat yang lebih aman. Pemkab Bekasi terus berupaya mempercepat distribusi bantuan serta memastikan kebutuhan warga terpenuhi. https://t.co/4Y2f54LDIQ;Bekasi;0;0;2
1,89678E+18;Wed Mar 05 22:39:34 +0000 2025;bukanpemujaM;@thedufresne Nih manusia pengen terkenal lu ya ? Tiap hari yg dijelekin pak Anies aja apa kuping lu budek pernah ada yg bilang kalau saya jadi presiden akan mudah menangani banjir jakarta tapi sampe dia pensiun banjir makin parah;DKI Jakarta;0;0;0
1,8971E+18;Wed Mar 05 22:39:16 +0000 2025;Kenzie_Sterner;@psi_id Bekasi banjir parahhh;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:38:47 +0000 2025;dhaliafidaa;berasa bgt badan pegel2 setelah selasa kmrn pulang kerja jalan jauh nyari jalan lain biar ttp bs pulang ditengah banjir di byk jalanan bekasi... mau pesen ojol gaada yg nyangkut juga kmrn tuh:(;Bekasi;0;0;1
1,89742E+18;Wed Mar 05 22:34:49 +0000 2025;officialinews_;Wamen PU Beberkan Penyebab Banjir di Bekasi hingga Nikita Mirzani Ditahan terkait Kasus Pemerasan https://t.co/QIBAvHV7CP;Bekasi;0;0;0
1,89742E+18;Wed Mar 05 22:33:54 +0000 2025;Mas_hendraaa;Banjir bekasi kemarin Semoga cepat surut...banjir paling parah sih #savebekasi https://t.co/Xhpzi8JkEV;Bekasi;0;0;1
1,89741E+18;Wed Mar 05 22:27:52 +0000 2025;POLSEK_JOHAR;Srikandi kepolisian (polwan) turun langsung ke lokasi banjir di Jalan Adhi Karya RT 003/05 Kedoya Selatan Kebon Jeruk Jakarta Barat untuk memberikan bantuan kemanusiaan kepada warga yang terdampak Rabu 5/3/2025. Dipimpin oleh Kabag SDM Polres Metro Jakarta Barat AKBP;Jakarta Barat;0;0;2
1,89741E+18;Wed Mar 05 22:27:51 +0000 2025;POLSEK_JOHAR;Humas Polsek Johar Baru Polres Metro Jakarta Pusat Aksi Peduli! Polwan Polres Jakbar Salurkan Bantuan Pemeriksaan Kesehatan hingga Trauma Healing untuk Korban Banjir Jakarta Barat Aksi sosial kembali ditunjukkan oleh jajaran Polres Metro Jakarta Barat. Kali ini para https://t.co/SGiOO5kg7N;Jakarta Pusat;0;0;2
1,89686E+18;Wed Mar 05 22:26:12 +0000 2025;satriyopranoto;@dimarcotop @pramonoanung Tangkapan air di hulu juga perlu diperbaiki...banjir bekasi itu nampak debit air melimpah..air hujan di atas bogor sptnya dah ndak ada tangkapan air sama sekali..semua lari bablas di permukaan mencari sungai...dan akhirnya banjir di daerah bawah;Bogor;0;0;0
1,89741E+18;Wed Mar 05 22:26:01 +0000 2025;majelisyongseok;sabar ya non ini yang nulis juga sedang memantapkan hatinya (ga tega nulisnya) sama doain aku pulangnya cepettt ndak telat (soalnya mau up au today) krn jakarta selatan masih macet bbrp daerah masih banjir;Jakarta Selatan;0;0;0
1,89741E+18;Wed Mar 05 22:25:55 +0000 2025;BPBDJabar;Wakil Presiden RI Gibran lakukan peninjauan bencana banjir di kota bekasi bersama BPBD Jabar https://t.co/1TRrwUH6pv;Bekasi;0;0;2
1,89728E+18;Wed Mar 05 22:21:21 +0000 2025;Sigmahalim;@bengkeldodo Jika saya gubernur DKI.. Saya akan mencalonkan diri jadi presiden karena tampaknya banjir di jakarta lebih mudah diatasi kalo saya jadi presiden. Walau sudah ada gubernur DKI yg dulu telah ngomong spt itu dan gagal saya akan ngomong hal yg sama.;DKI Jakarta;0;1;1
1,89724E+18;Wed Mar 05 22:20:34 +0000 2025;Cosmospammer;@RajaJuliAntoni Urus tu hutan makin lama makin dikit banjir bekasi belum seberapa sama yg akan datang kalau hutannya makin dibabat terus;Bekasi;0;0;0
1,89723E+18;Wed Mar 05 22:19:06 +0000 2025;rendhysmith;@pemkotbekasi Giliran iklan tarawih nongol. Ngurusin banjir malah ngungsi k hotel...;Bekasi;0;0;1
1,89732E+18;Wed Mar 05 22:17:44 +0000 2025;Sam_soeloel67;@aniesbaswedan Wahh...rame banget pak. Ini kumpulan air-air yg sdh jd banjir di jakarta dan sekitarnya lagi nunggu arahan bpk. Harus mengalir kemana? Ke laut? Tp laut sdh dipagari pak;DKI Jakarta;0;0;0
1,89722E+18;Wed Mar 05 22:17:26 +0000 2025;Dono_Satriawan;@adjisdoaibu @txtdrbekasi @pemkotbekasi Admin pemkot lg kena banjir kali;Bekasi;0;0;1
1,89741E+18;Wed Mar 05 22:16:59 +0000 2025;jember_pol32388;TNI - Polri bagikan makanan ke warga korban banjir 1 5 meter di sawangan depok https://t.co/xDZvGPNswB;Depok;0;0;2
1,89719E+18;Wed Mar 05 22:15:35 +0000 2025;untukjika;@tanyarlfes Pak Gibran ini keren lho dia sebagai perwakilan *BNN datang ke tempat warga bekasi yang terdampak banjir. *BNN = Bagian Nengok Nengok;Bekasi;0;0;2
1,89741E+18;Wed Mar 05 22:15:31 +0000 2025;rizahariati;Eh ngemeng2 daerag yg pake sumur serapan yg rumah2nya juga punya sumur serapan gimana kondisi banjir nya? Apakah kebanjiran parah atau termasuk yg selamat? Apakah ada study dibidang ini @DKIJakarta @aniesbaswedan ?;DKI Jakarta;0;0;0
1,8971E+18;Wed Mar 05 22:14:46 +0000 2025;tijusapeeeel;@txtdrbekasi itu kalo barangnya kena banjir semua gimana? ttp disimpen apa dikemanain;Bekasi;0;0;0
1,89727E+18;Wed Mar 05 22:13:51 +0000 2025;ddalgieyo;@mas_triadhianto @txtdrbekasi Di lingkungan saya belum ada pak kasian orang2.. kp. Cerewet Duren Jaya.. ayo dong pak masa yang bikin posko bantuan orang2 di cluster saya pak? Cluster saya sampai open donasi dari hari H banjir.;Bekasi;1;35;0
